HW1;HW2;HW3;HW57;HW53
50;19.1;105;4;11.5
14;10.4;78.7;3;10.7
52;23.9;113.7;4;12
19;14.4;83.3;3;10.3
18;12.6;81.4;2;9.9
32;13.9;89.8;4;11.1
34;20.2;96.4;4;11.8
42;13.1;93.5;4;11.3
24;11.4;86.1;4;12.1
29;15.6;90.6;3;10.1
10;8.7;70.2;3;10.5
22;13.5;84.4;3;10.1
52;17.1;100.1;4;11.2
48;16.9;99.6;4;12.2
42;16;98.3;4;12.5
56;19;103.8;4;11.2
22;12.6;83.5;4;11.9
48;16.4;101.2;4;13
45;16.9;101.9;4;11.6
30;17.2;95.9;4;12.3
17;12.3;81.9;4;12.5
56;18.4;107.2;4;12.6
15;8.4;71.3;4;11
59;23.1;111.1;4;13
10;10.2;71.2;3;10.7
55;20.7;107.7;4;11.9
22;12.4;85.7;4;12.2
49;18.9;104.9;3;10.2
13;11.5;79.5;4;11.6
48;16.3;100.3;4;13.1
9;8.5;69.1;3;10.8
9;10.4;69.8;3;10.4
38;14.9;93.5;3;10
32;13.5;87.2;4;12.3
29;12.5;86.5;4;12.3
39;12.9;94.1;4;11.4
9;11.1;75.4;3;10.5
28;11.4;83.8;4;11
9;11;72.2;4;11.2
51;19.3;108.2;4;12.6
30;12.5;89.5;4;12.7
54;16.7;99.5;4;11.3
51;16.1;103.4;4;11.8
15;10.5;76.9;4;11.8
37;15.1;95.1;4;13.4
45;16.3;100.9;4;12.7
12;9.4;73;4;12.1
18;11;77.5;4;12
18;11;81;4;11.8
49;16.4;102;2;9.9
56;31.1;112.7;4;12.5
26;15.2;91.3;4;12.4
48;15.3;98.7;4;11
52;19.1;103.7;4;13
27;13.7;91.2;4;12.1
53;21;105.8;3;10.8
17;11.1;81.8;4;12.1
41;15.3;100.2;4;11.4
49;16.1;99.5;4;12.1
9;8;66.9;4;11.4
28;12.8;86;4;12
11;8.7;69.5;2;10.8
41;13.9;92.8;4;13.4
18;10.5;77.2;3;12.8
35;14;89.7;4;14
30;12.3;87.5;4;13.8
57;19.2;108.6;3;10.9
10;9.3;69.5;4;12.2
35;15.4;96;3;10.9
33;13.5;88.5;4;12.4
31;14.2;93.1;4;11.4
29;15.2;89.9;3;10.4
25;12.3;83.2;4;11.3
12;9.3;72.3;4;11.2
51;15.4;100.7;4;12.1
25;11.9;83.6;3;10.7
57;16;103.7;3;10.8
33;11.9;87.3;4;12.2
57;18.3;107.7;4;12.4
45;30.9;108.9;2;9.6
32;13.9;92.2;4;12.7
41;15.1;94.3;4;11.1
9;8.8;70.7;4;11.4
47;14.8;96.9;4;11.8
59;19.9;110.3;4;12.5
47;20.6;104.4;3;10.9
17;11.5;84.4;2;9.1
46;15.8;97.1;3;10.3
41;18.8;101;4;12.2
25;12.8;89.4;2;9.7
50;17.1;105.4;4;12.6
31;13.1;91.4;3;10.7
28;14.2;91.4;4;11.5
27;12.8;84.7;4;12.3
41;14.2;91.8;4;11.2
46;12.9;91.5;3;10.8
28;12.8;87.7;3;12.3
41;13.6;92;4;12.9
23;11.6;84.5;4;13.7
8;9.8;69.2;4;12.8
37;16.1;101.4;4;14.4
17;8.8;74.5;3;11.6
40;13.5;91.1;4;13.1
35;11.6;86.1;3;12.1
23;11.4;85.9;3;11.1
19;8.9;74.9;4;11.3
49;17.7;103.6;4;12.2
18;8.9;76.5;3;13.2
24;13.1;86.9;3;13.6
36;12;87;4;14.3
48;14.3;95.9;4;14.7
40;11.5;89;2;12.4
39;13.3;89.5;4;15.6
14;7.7;70.1;4;14.2
13;8.7;69;3;12.8
28;11.9;88.6;4;15.2
48;18.5;103;4;11.3
27;13.4;87;4;11.9
15;11.6;76.3;4;11.8
19;10.2;84.4;4;11.9
54;19;103.6;4;11.5
29;14.1;89.1;4;12.6
18;15;81.7;4;11.7
19;11;81.1;4;11.3
34;14.1;92.3;4;11.1
36;14;91.8;4;12.8
12;10.7;75.5;3;10.2
40;13.2;88.9;4;12.4
14;9.7;74.1;4;11.2
16;11.9;82;4;12.5
45;14.8;96.1;4;11.3
23;11;78.7;4;11.4
30;12.4;86.2;4;11.4
38;17.7;103.2;4;12.3
27;10.7;84;3;10.3
6;5.7;63.3;3;10.3
54;15.2;98.8;3;10.9
16;9;74.3;3;10.1
36;12.3;90.3;4;11
53;17;98.7;3;10.9
58;15.9;98.2;4;11.9
13;10.7;77.8;4;11.3
41;14.5;95;4;11.6
33;10.8;89;3;10.2
47;15.9;99.2;4;11.2
39;13.8;92.6;3;10.5
42;13.6;93.8;4;11.8
17;10.2;80.4;4;12
32;12.8;88.3;4;11.1
29;12.7;90.5;2;9.5
24;10.5;88.3;4;12.1
30;10.8;90;4;11.1
57;15.3;103.1;4;11.7
43;21;99.8;3;10.7
57;15.4;103;3;10.7
7;7.7;67.2;3;10.3
32;10.6;85;4;12.4
7;9;65.2;2;8.6
44;16.9;100;4;11.6
54;19.5;107.8;4;13.1
32;13.2;91.3;3;10.4
28;12.6;88.3;4;11.6
30;12.1;85.8;3;10.8
41;14;95.1;3;10.7
49;16;100.5;3;10.2
41;15.7;95.3;3;10.2
21;11.2;82.1;3;10.7
46;16.4;102.6;4;11.1
48;13.8;96.3;3;10.2
11;8.5;72.1;3;10
31;11.2;90.2;4;11.1
52;16.7;102.2;4;11
27;12.1;89.4;3;10.8
27;10;82.6;3;10.3
50;16.6;99;4;11.1
8;7.3;66.2;3;10.1
51;15.2;97.5;4;11
31;11.7;83.1;2;9.1
41;13.6;94.2;4;12.1
24;10.4;83;2;9.8
25;11.8;84.4;3;10.2
7;7.3;63.9;3;10.4
8;7.2;68.6;4;11
44;11;84.5;3;10.7
28;12.3;85;4;11.6
27;12.9;85.6;4;11
55;16;99.8;4;11.1
53;15.9;98.3;4;12.3
37;13;91.5;4;11.6
28;15.7;91.2;4;13.3
14;8.3;76.3;2;9.1
18;8.9;73.7;4;12.2
6;8.6;67;4;11
36;13.1;89.8;4;11.2
56;28.5;117.3;4;12.5
45;15.8;100.1;4;12.5
48;18.7;104.2;4;11.7
29;12.2;86.7;3;10.3
37;11.9;90.2;4;12.6
24;11.6;85.3;3;10.6
45;16.3;100.4;4;11.7
35;13.6;91;4;12.3
10;8.5;69;3;10.9
34;13;91.9;4;11.9
7;9.1;65.6;2;9.3
56;17.8;106.2;4;12
22;9;81;4;11.2
36;15.3;100;4;11.7
25;11.5;85.6;4;11
14;7.3;68.8;3;10.3
44;13.4;91.9;4;11.4
17;10.4;79.4;4;11
25;10.1;78.6;4;11.6
54;12.8;93.2;4;11.9
21;7.7;75;2;9.6
49;16.8;102.5;4;11.8
19;11.5;80.1;3;10.7
22;8.5;78;3;10
45;14.1;98.4;4;11.8
52;15.6;99.3;2;9.8
34;12.3;91.1;3;10.8
26;9.3;76.9;4;11.5
47;10.9;83.1;3;10.4
22;10.7;82.5;2;9.7
28;11.7;84.4;3;10.2
13;10.8;77.6;3;10.1
20;9.9;79.2;3;10.2
52;13.3;93.3;3;10.2
38;12.2;86.2;2;9.8
35;13;87.8;4;11.8
36;14.2;92.8;3;10.8
58;17.4;104.6;4;11
26;12.3;81.6;3;10.2
51;15.6;97.7;3;10.2
30;11.2;84.5;3;10.2
44;16.1;98.2;3;10.3
8;7.8;69.2;1;6.7
41;13;90.2;3;10
40;13.2;93.8;3;10.5
35;14.6;92.1;4;11.4
11;7;67.4;2;8.4
11;7.2;67;2;9.2
43;15.5;94.3;4;12.2
10;10.2;77.5;4;11.1
42;14.4;102;3;10.8
11;8.2;72.5;4;11.6
56;17.7;103.6;3;10.2
12;7.8;71.7;4;11
55;18.8;107;4;11.4
34;12.7;91.2;4;11.4
20;9.6;77.7;4;12
15;8.3;73;4;12
19;8.7;76.4;3;10.8
10;9.7;73.2;2;9
38;14;94.3;3;10.8
6;6.8;65.1;2;8.4
27;11.5;82.5;3;10
33;17.9;98.8;4;11.4
43;17.2;99.5;3;10.9
50;16.5;103.7;4;12.1
43;13.7;95.6;2;9.8
56;15;101;3;10.9
46;15.9;99.2;4;11.8
26;12.7;89.3;4;11.7
41;15.3;99.5;3;10.1
21;13.3;86.7;3;10.6
19;12.5;84.1;3;10.7
10;9.1;71.2;3;10.4
37;12.2;93.1;4;12.6
42;14.4;99.1;3;10.1
52;16.7;103.7;4;12.9
39;18.3;101.6;3;10.5
33;15.6;96.5;4;12.1
55;16.5;106;4;11.6
47;16.4;104;4;11.7
32;13.8;92.7;4;11.4
19;11.4;78.5;3;10.7
14;10.7;74.5;2;9.4
8;7.7;65.5;4;12.3
22;15.5;89.1;4;11.9
27;13.7;89.6;3;10.5
56;16.9;106.7;3;10.9
57;17.6;103.1;4;11.9
43;15.3;96.4;4;11.7
54;16.7;105.5;4;12.3
43;13.8;97.5;4;11.9
24;13.6;87.6;3;10.2
43;19.8;103.2;4;12.1
30;11.7;90;4;11.4
39;16;98.2;2;9.3
13;9.9;76.2;2;9.7
19;11.6;83.5;3;10.8
59;18.4;110.4;4;11.7
25;12.6;87.9;4;11.1
40;14.1;98.3;4;11
29;12.3;87.8;4;11.1
49;14.8;100;4;11.5
22;12.5;85.6;2;9.9
43;15.2;99.1;4;12.4
54;18.9;107.1;4;12.4
59;18.7;109;4;11.7
40;14.1;95.1;3;10.1
59;19.3;108.8;3;10.2
16;9.2;76.7;4;11.2
43;16.3;98;4;11
59;21.4;108.3;4;13
23;12.8;85.4;4;11.6
56;16.7;103.1;4;12.5
19;15.2;84.6;2;7.7
55;15.9;101.8;4;12.3
21;10;82.8;2;9.7
46;15.5;99.5;3;10.9
49;17.6;102.5;3;10.3
41;16.2;101.5;4;11.9
38;12.9;87.7;4;11.1
45;13;93.5;3;10.9
42;14.1;96.1;3;10.8
38;12.3;93.5;3;10.4
11;8.9;75.3;3;10.8
41;14.9;97.1;4;12.5
11;9.6;72.1;2;8.3
30;13.7;91.8;4;11.9
12;9.3;74.4;2;9
41;13.8;91.8;4;11.8
58;17.6;104.5;4;12.6
45;13.7;99.2;3;10.2
21;10.9;83.4;3;10.3
33;13.5;93.7;4;12.4
40;14.8;100;4;12.9
42;17.3;102.1;4;11.7
59;18.4;103.2;3;10.9
47;18.7;99.7;4;13.3
53;20.4;111.3;3;10.5
46;13.8;96;3;10.5
34;12.9;91.6;3;10.6
10;9.5;71.6;4;12.3
16;9.9;75.6;2;9.8
43;15.5;94;3;10.5
59;22.3;111.1;4;12.3
32;14.2;91.6;3;10.9
42;14;92;4;12.5
33;13.2;88.6;4;11.1
42;16.5;104;4;12.8
44;14.2;96.6;4;11.4
8;9.5;67.6;3;10.1
24;11.4;86.1;2;8.8
10;8.8;68.3;3;10.3
39;13;91.6;3;10.6
23;10.8;81.4;3;10.7
35;13.5;90.7;4;11
57;17.5;104.6;4;12.4
53;11.2;90.4;4;11.5
14;7.8;70.5;3;10.2
18;10.3;76.6;3;10.7
15;8.4;73.3;4;11.4
26;12.1;87.4;4;11.1
10;8.4;70.3;3;10.1
55;16.1;97.9;4;11
12;11;74.2;4;11.3
44;18.2;103.7;3;10.8
50;19.6;103.2;4;11.6
12;10;75.3;2;8.4
35;15.3;92.6;3;10.8
10;9.4;70.5;3;10.3
24;13.3;85.7;4;11.8
18;11.2;81.6;3;10.9
38;13.5;90.4;3;10.9
57;18.6;108.7;3;10.4
51;16.1;99.2;4;11.4
54;24.7;113.4;4;13.6
23;13.2;82.7;2;8.1
47;16.7;98.7;4;11.4
31;14.2;89.6;4;11.3
22;11.7;81.5;4;11.4
26;10.9;82.8;4;12.5
59;15.1;102.2;4;11.7
8;9.7;70.2;2;9.4
59;15;97.9;4;12.1
23;12.6;89.1;4;12.3
50;27.4;111.8;4;13.6
19;13.4;80.6;4;11.5
51;17.1;101.1;4;14.1
56;22.4;107.7;4;12.3
17;12.7;81.4;4;11.7
41;15.6;100.7;4;13.2
56;16.4;101.8;4;12.8
44;17.6;101.4;4;12.4
12;9.3;72.7;3;10.6
43;16.8;101;4;11.3
52;19.9;107.7;4;13
56;20.6;106.7;4;12.1
38;20.7;99.7;4;13.4
52;32.8;113.6;4;13.4
9;8.6;68.8;3;10.4
59;21.9;110.7;4;13
57;17.4;105.6;4;13.2
50;17.6;103.8;4;13.3
31;13.2;89;4;11.6
50;13.6;97.9;4;13.2
12;10.2;74.6;4;11.6
18;12.7;87.7;4;12
42;16.9;96.7;4;12.2
20;9.2;79.2;4;11.5
40;14.2;96.9;4;12
18;11.3;86.1;4;13.4
53;26.3;116;4;13.4
20;11.7;82.6;4;12.3
57;16.4;104.7;4;13.3
8;9.5;74.2;4;11.5
27;14.3;92.1;4;13.8
19;9.6;76.3;4;12.4
38;19.5;100.5;4;11.9
6;8.6;66.7;4;11.9
16;12.7;83.2;4;11.3
58;26.4;113.9;4;11.5
53;19.7;106.4;4;12.9
42;14.7;97.5;3;10.8
14;10.1;77.2;4;11
28;11.3;89.2;4;12.4
29;13.3;90.1;4;11.8
49;18.9;105.2;4;11.1
29;17.8;96.3;4;12.5
53;14.2;97.6;3;10.8
31;14;91.5;3;10.9
58;21.3;103;4;12.1
15;10.8;76;3;10.5
48;26.3;108.8;4;11.2
11;8.2;70.3;2;9.1
54;15.5;102.7;4;12
31;12.2;88.6;4;12.7
38;15;92.7;4;11.7
8;9.2;68.5;4;11.4
30;14.1;90.7;4;11
43;17.7;104.7;4;11.9
9;9.4;71.4;4;12.2
31;14.4;88.3;4;11.1
48;19.8;104.6;4;12.2
38;14.6;100.1;4;12
17;9;73.1;4;11.4
18;11.9;82.7;4;13
35;17.3;103;4;12.5
56;14.5;100.4;4;11.4
46;12.9;97.1;4;11.4
28;15.1;93.7;3;10.7
20;11;82.7;3;10.9
41;14.1;94.8;4;11.5
30;11.6;90.7;4;11.5
37;13;94.1;4;13
49;18.2;106.1;4;12.5
32;14.7;91.6;4;11.6
7;8.4;67.6;4;13.8
19;12.6;84.6;4;11.9
29;11.9;87.2;4;13.6
50;15.2;99;4;13.9
37;14.5;92.3;3;12.7
51;14.8;97.1;4;14.4
13;9.1;72.4;4;14.6
16;8.7;74.1;3;12.8
39;16.8;97.2;4;12.2
29;14.1;89.3;4;13.1
12;10.8;75.7;4;13.4
50;14.9;100;4;13.8
19;10.7;79.7;4;13.9
13;10.8;75.8;2;11.2
17;11.3;79.4;4;12.6
20;10.5;80;4;13.9
44;16;98.2;4;13.9
47;16.1;95.7;4;14.7
33;12.6;89.3;2;13.1
15;9.1;75.1;3;13.6
13;9.8;73.6;2;12.9
58;21.6;111;4;13.1
12;8.3;73.9;4;11.3
53;20.7;105.4;4;12.7
34;13.2;92;4;12.3
6;9.4;64.8;4;13.2
21;12.7;86.6;4;13.7
19;10.4;79.9;4;15.2
30;13.1;93.1;4;13.2
27;14.8;94.4;4;14
35;16.7;96.5;4;13.4
17;9.4;77.2;3;13
45;14.5;97.9;4;14.1
6;9.1;66.4;2;13
46;16.1;100.1;4;16.4
29;15;91;4;16.8
38;12.4;89.1;4;15.5
8;8.5;66.8;4;15.4
38;12.6;92.1;4;15.3
21;10.5;80.3;3;15
41;12.8;92.5;3;14.4
50;14.7;101.2;4;15.2
45;13.8;93.2;3;14.7
43;15.9;99.1;2;13.8
53;13.3;99.5;4;15.6
32;14.2;89.2;3;14.3
36;13.9;93.1;4;14.8
13;10.2;74.5;2;11.6
29;11.1;84.6;2;13.6
22;10.6;80.2;3;14.5
12;9.4;73.2;2;13.2
51;15.5;97.4;4;15.4
44;13.8;94.1;3;14.9
45;15.8;99.4;4;15.6
54;18.9;106.7;4;15.5
44;13;90.8;3;14.4
35;14.7;92;2;13.9
28;13.4;89.8;4;16.1
25;11.4;84.3;4;13.5
50;17.6;100.5;4;13.5
12;8.6;70.4;3;12.4
30;11.6;87.3;4;15.1
24;10.1;81.9;2;11.3
35;15.7;94.2;4;13.7
43;13.8;98.7;2;11.9
14;8.6;72.7;4;14.3
9;8.8;70.3;2;11.8
41;13.2;94.4;4;14.7
51;14.8;96.1;3;13
57;17.1;102.4;3;13.5
11;10.6;72.1;2;11.7
50;17.2;106.7;4;16.6
54;15.7;99.2;4;15
41;14.2;94.9;3;13.9
20;10.3;81.7;2;13.5
31;15;92.4;4;14.7
17;10.9;79.3;3;12.6
39;12.8;92.6;3;12.7
19;12.1;82.5;4;13.8
41;13.4;89.4;2;10.5
36;12;87.3;4;13.2
53;16.6;100.1;3;11.4
44;16.5;94.3;4;12.4
16;9.5;79;3;11.2
16;10.4;77.7;2;10.4
46;15.2;96.4;3;11.5
43;14.3;97;4;12.1
58;16.9;98.1;4;12.5
10;8.4;68.7;3;10.5
29;11.9;88.7;4;11.6
15;6.8;66.7;2;9.9
15;7;66.2;3;10.4
41;15.5;100.7;4;12.1
23;12;88.3;4;11.4
9;7.6;68.5;3;10.1
32;13.2;88.8;4;11
24;14.3;87.1;2;9.8
36;14.1;94;3;10.4
15;10.4;82.7;2;9.3
48;16;98.9;2;8.5
17;9.4;73.9;4;14
28;11.8;90.5;4;14.2
39;15.6;94.1;4;14.6
44;15.1;96.9;3;13
14;11.5;77.5;3;12.8
29;11.4;84.9;3;12.5
44;14;94.6;3;12.6
58;17.2;109.9;3;13.2
44;19.9;99.4;3;12.7
58;16.9;102.2;3;13
38;19.5;101.5;4;12.9
46;14.9;98.4;4;13.9
28;12.5;85.7;3;11.7
17;9.5;74.4;2;10.6
49;14.9;96.6;4;13.2
57;13;98.5;4;15.9
34;15.1;92.1;4;16.1
36;13;93.5;4;15.6
33;12.6;87.2;2;11.7
40;14.5;95;4;15.7
8;7.9;69.3;4;16.2
46;17.5;103.4;4;17.2
21;10.2;79.5;4;14
32;14.6;93.4;4;13.2
20;12.4;82.5;3;11.6
7;8.3;66.4;3;11.1
48;14;95.7;4;13.2
53;15.8;98.2;4;13.1
18;11.1;81.4;3;11.2
40;19.4;96.3;4;13.2
9;10.3;73.5;2;9.9
53;14.3;97.7;4;13.3
37;13.8;91.7;3;10.5
6;9.2;69.5;4;11.5
14;10.1;76.8;3;10.1
34;13.1;89.2;2;9.6
53;17.6;101.9;3;10
11;12.6;75.5;2;9.8
44;15;97.2;4;11.2
59;16.3;105.1;4;11.7
42;13.5;90.2;3;10.3
16;10.9;78;3;10.6
54;16.2;100.4;4;12.1
6;8.6;65.3;2;9.2
37;20.9;97.4;4;11.7
14;9.1;74;4;11.3
35;13;91.8;2;9.8
56;16.7;103.9;4;11.8
45;14.9;98;4;11.6
58;19.6;109.4;4;11
15;11;78.8;2;9
21;12.9;85.4;3;10.9
18;10.5;85;3;10.7
23;12.1;83.9;4;11.7
20;11;78.7;3;10.8
40;14.3;92.5;4;13.5
9;11.1;74.9;4;11.5
10;9;72.9;3;10.1
23;11.1;82.3;3;10.4
53;18;103.4;4;11.9
29;12.3;87.8;3;10.9
14;10;77.8;3;10.1
26;15.3;91.2;4;11.9
47;19.7;102.2;4;12.6
28;11.3;92.1;3;10.5
24;15.6;88.6;4;13.6
23;10.5;83;4;11.9
39;16.5;97.1;4;11.5
6;7.7;65.3;3;10.4
54;13.6;107.2;4;12.2
36;14;95.7;3;10.8
12;12.3;77.1;2;9.2
35;10.4;84.7;4;11.8
7;7.9;67.4;3;10.5
38;14.3;93.6;4;11
16;9.2;76.7;2;8
29;13;85.8;4;12.5
50;17.4;104.7;2;9.2
12;9.7;71.5;3;10.5
15;10.5;78.9;3;10.7
49;17.8;109.3;4;12.9
51;24;109.1;4;13.5
51;22.7;108.7;4;12.1
56;18.1;102.9;4;12.2
51;27.8;104.7;4;11.5
13;11.1;80.2;4;11.5
56;17.1;111;4;12
56;18.9;115.8;4;13.3
14;9.3;74;4;11
6;9.2;68.3;4;11.5
34;12.9;95.6;4;12.5
19;11.4;81.9;4;12.6
39;15.4;97.8;4;11.5
36;13.9;88.2;4;11.1
26;12.4;88.7;4;13.4
41;14;93.4;3;10.7
26;12.1;88.5;4;11.9
33;14.9;94.6;4;11.9
7;9.5;69.2;4;11.4
49;16.1;99.8;2;9.9
38;15.6;97.8;4;12.8
59;22.6;111.8;4;13.1
49;14.2;96.5;4;12.9
34;13.9;90;4;11.9
41;13.2;89.7;4;12.5
21;11.3;83.7;3;10.1
45;17.6;99;4;13.2
7;7.2;65;3;10.5
32;11.8;88;4;12.3
10;9.9;75.7;2;9.1
28;14.1;93.1;4;13.1
26;11.5;86.7;4;11.2
56;18;103.5;4;12.2
14;9.8;76.3;4;11.2
27;11.2;84.2;4;12.2
7;7.6;65.7;2;9.4
37;13.9;93.2;4;11.8
11;9.9;73.7;3;10.6
41;17.5;100.1;4;11
33;13.3;92.3;4;11.9
22;11;81.1;4;11
33;13.4;92.3;3;10.7
50;17.5;103.9;4;11.6
11;9.1;72.1;4;11.2
13;9.8;74;2;9.4
48;17.2;102.1;4;11.5
31;13.8;88.3;4;12.6
13;10.3;77;4;11.4
56;18.8;105.1;4;13.1
28;10.8;80.9;4;13.1
8;7.6;66;2;9.8
34;13.6;89.2;3;10.9
57;17.5;100.2;4;11.5
21;11;79.4;3;10.8
55;19.1;107.6;4;11.8
14;8.9;71.7;3;10.7
23;12;85.1;4;11.5
56;15.5;97.9;4;11.9
53;14.3;100.1;3;10.4
6;8.4;67.4;3;10.3
23;12.9;86.4;3;10.8
24;11.8;87.2;3;10.4
48;16.6;99.2;4;11.9
7;6.8;64.5;3;12
17;10.6;78.3;4;12.8
38;12.6;89;4;13.8
10;10.2;72.1;2;10.3
48;14.9;95.7;4;13.9
18;9.4;75.7;4;12.8
57;14.3;97;4;13.5
13;12.3;79.6;4;12.5
54;15.3;97.2;4;13.3
19;10.2;76.6;4;12.6
57;19.7;106.2;4;12.3
34;13.3;89.4;4;13
20;9.6;76.3;4;12.3
9;7.8;66;3;11.8
29;12.2;84.7;3;11.7
13;8.5;70.5;4;12.2
48;13.8;94.5;4;12.3
20;10.9;81.7;4;13.2
17;12.5;79.5;3;13.8
14;10.1;77.7;3;13.7
16;10.4;76.7;4;15.2
38;15.8;99.2;2;13
9;10.3;73.6;2;13.1
14;11.5;77.4;3;13.5
48;19.7;103.4;3;14
31;14.9;87.7;3;13.9
7;7.5;63.3;2;12.6
46;18.8;106.7;4;14.3
51;15.4;101.9;2;13.1
39;15.1;94.6;4;14.4
45;15.5;98.9;3;13.9
49;16.8;103.3;3;14
23;12;86.3;4;14.7
10;9;73;3;13.7
35;12.4;89;2;13.6
51;14.8;97.8;3;14.5
58;20.6;109.2;4;15.2
50;13.4;99.8;3;14.6
43;14.3;96.9;3;13.8
10;7.1;67.7;1;10.6
9;8.2;66.8;3;13.7
10;8.5;67.9;4;16.4
52;15.5;96.6;3;14.6
21;9.7;80.4;3;14.1
46;16.8;102.3;4;14.6
25;12.1;86.8;3;14.1
18;11.5;79.8;4;14.2
19;9.2;80.2;4;14.5
35;14;91.8;4;14.7
49;15.4;100.4;3;13.8
35;13;88.4;4;14.4
6;7.8;67.9;3;13.3
57;17.8;103.8;3;13.4
9;9;69.8;4;14.3
53;16.4;105.8;4;14.5
55;15.6;102;3;13.9
10;8.3;69.4;2;12.8
51;15.2;99.1;2;13.1
15;8.1;72.2;3;13.6
58;14.9;99.5;4;14.7
26;19;94.8;4;15.6
41;12.6;91.4;4;15.1
9;10.6;74.4;3;14.1
7;8.6;68.4;2;13
30;13;93.5;2;12.8
46;13.2;94.7;2;12.6
22;11.9;82.8;3;13.7
19;9.6;75.7;3;13.9
26;11.2;84.4;2;12.7
48;14.4;95.9;4;14.5
58;17.4;105;3;14
37;15.4;92.3;4;14.6
33;16.2;91.3;4;14.7
8;8.6;70.5;4;15
56;16.3;101.5;3;13.8
56;18.9;107.6;3;13.8
48;18.5;102;2;13
31;12.7;88.4;4;14.5
18;9.9;77.9;2;12.9
52;14.6;95.8;2;12.7
11;9.1;69.4;4;14.3
37;14;93.6;4;14.8
35;14.1;91.8;4;14.5
19;10.2;77.1;4;15.1
42;12.9;90.1;3;13.8
37;16.6;92.6;3;13.7
36;15.5;97.3;4;13.9
6;7.6;64.2;2;11.9
45;14;92.1;4;14.5
7;7.9;66.6;2;12.2
13;9.3;71.5;3;13.6
28;11.7;84.6;2;10.7
28;12.3;83.4;4;14.5
55;15.4;99;4;14.5
44;15.7;98.2;2;12.9
58;14.2;96.8;4;15.4
28;13.4;88.9;3;13.9
29;11.5;83.5;3;14.2
50;14.8;91.4;3;13.8
13;11;76.8;3;13.4
16;12.6;80.5;2;12.6
59;16.2;106.8;3;13.7
56;19;107;4;15.3
19;10.5;82.2;2;12.4
28;11.9;85.7;2;11.3
25;12.2;84.1;3;14
45;13.8;93.6;3;13.7
22;11.8;82.3;3;13.6
35;15;93.4;3;14.1
55;16.8;105.8;4;14.3
50;19.7;105.9;3;14.1
35;11.5;88.2;4;15
48;17.5;99.1;4;14.3
55;16.4;103.1;4;15.5
26;11.7;82.9;4;14.4
16;10.6;77.3;4;14.9
54;17.7;101.2;4;14.6
38;13;91.7;4;14.4
47;17.5;99.7;4;14.8
51;17.2;100.7;3;13.3
17;10.1;76.3;3;13.4
12;8.3;74.2;2;12
35;12;85.5;2;12.2
35;12.1;87.8;4;15.4
30;11.8;85.5;3;13.9
12;9;73.7;3;13.6
20;10;76.1;2;12.6
29;13.9;90.7;4;14.6
21;10.5;84;3;10.6
53;17.6;107.1;4;13.4
49;14.3;94;3;10.3
39;14.8;99;3;10.8
24;13.2;88.4;3;10.5
46;15.8;102.8;2;9.9
29;15;92.7;4;12.3
22;11.1;82.6;3;10.2
6;7.3;69.5;3;10.6
43;15.8;101.2;4;11.6
58;21;112.3;4;12.4
14;8.5;76.8;3;10.2
20;10.6;79.2;3;10.1
53;21;109.2;4;13
21;9.8;82;4;13.5
6;7.1;68.5;4;11.4
41;14.7;102;4;12.2
45;13.8;102;4;12.3
24;12.8;87;3;10.5
25;12.5;87.1;4;11.9
48;15.7;102;4;12.3
54;15.8;104.9;4;11.9
10;7.9;71.2;3;10
38;11.9;92.8;4;12.3
41;12.8;94.8;4;11.3
19;10.2;79.2;3;10.9
38;15.3;96.2;4;13
17;11.7;84.2;4;11.7
58;15.2;102.2;4;12.8
28;11.5;86.2;3;10.4
34;12.8;92.4;4;11.6
28;13.4;87.4;4;11.4
41;14.4;96.3;3;10.8
6;6.3;64.6;2;9.9
56;16.3;102.4;4;11.4
43;14.4;101.4;4;11.6
38;11.9;93.3;4;12.6
44;14.4;96.5;3;10.2
40;16.5;100;4;11.9
49;17.5;98.5;3;10.6
34;11.1;85;4;11.9
31;14.1;89;4;11.3
30;14.5;90;4;11.7
7;7.4;65.3;2;9
46;16.5;98;4;12.1
46;16;99.8;4;12.4
50;15.2;98.8;4;11.2
14;9.6;73.3;2;9.9
37;15.3;89.7;4;12.8
33;11.7;91.3;4;12.1
32;15.3;93.3;4;11.7
10;8.3;71;3;10.5
36;14.5;94.7;4;11.3
25;14.2;88.5;4;12.2
52;18.5;103.7;4;12.5
27;12;87.8;4;12.9
28;12.5;86.4;3;10.4
40;19.3;101.3;4;12.3
19;11.1;79.1;3;10.6
8;8.2;71.7;4;11.6
40;14.4;97.3;4;12.7
51;16.7;106.9;4;13.5
29;12.6;85.5;4;12
7;9.3;72.1;3;10.6
29;12.6;88.2;4;12.3
48;13.4;100.4;4;12.2
41;13.7;95.4;4;11.4
38;15.8;97.9;4;12
31;11.7;87.6;3;10.1
26;12.3;85.3;2;9.8
38;15.8;98.1;4;12
7;7.6;67.1;4;11.2
35;11.6;88.4;4;11.3
22;11.7;83.7;4;11.7
51;14.5;100.1;4;11
58;15.3;103.2;3;10.9
32;13.4;92.5;3;10.9
26;13.1;86.6;4;11.5
10;8.2;67.7;2;9.3
37;14;95;4;11.9
36;12.4;91.3;3;10.9
35;15.5;96.8;4;11.5
51;14.3;99.1;4;12.2
34;13.8;94.8;3;10.7
6;7.8;64.1;3;10.3
30;11.9;85.4;4;12.1
25;12.8;87.2;3;10.9
23;10.2;79.5;3;10.8
